-0.27596	-2.5015	3.111	-1.0545	-1.2727	-2.7504	-1.267	-2.8489	0.034089	1.6418	0.82312	-2.5755	-2.6322	1.7411	2.5442	0.21209	-2.4545	2.0461	-1.0167	-1.2938	1.5468	-3.0751	-2.8358	1.0545	0.64978
-1.7718	-3.257	4.5949	-0.34486	-1.4818	-0.91006	-2.8496	-2.0704	0.61778	2.0954	-0.28359	-2.2157	-3.6765	0.36173	2.0188	1.8254	-4.3055	0.8677	-3.0256	-1.6813	-0.38556	-1.388	-3.9208	-0.56771	-0.07567
-2.7716	-4.1415	6.1104	0.10064	-1.6223	0.44059	-4.0875	-1.0312	0.98908	2.5305	-1.3399	-1.3682	-4.4548	-0.98032	0.95193	3.3643	-6.4579	-0.36812	-4.6649	-1.9157	-2.4565	0.075253	-5.2175	-1.9422	-0.8942
-4.2978	-5.3296	7.9138	0.4785	-1.743	2.1833	-5.497	0.051261	1.511	2.6369	-2.443	-1.0605	-5.0452	-2.094	-0.035156	5.0861	-8.237	-1.4325	-6.5653	-1.7574	-4.1595	1.4397	-6.8383	-3.0929	-1.697
-5.3582	-6.4488	9.5866	1.1249	-1.968	3.8648	-7.0333	0.99236	2.4598	2.7968	-3.8284	-1.2677	-5.6185	-3.5149	-0.93562	6.5468	-10.269	-2.7664	-8.4487	-1.8128	-6.263	3.1891	-8.1425	-4.2475	-2.9423
-6.8416	-7.8827	10.993	2.231	-2.1048	5.5074	-8.1941	1.8408	3.688	2.8737	-5.219	-0.80218	-6.5776	-4.739	-1.9018	8.1871	-11.747	-3.9139	-10.156	-2.406	-8.1978	4.7071	-9.3773	-5.5886	-3.8588
1.8619	2.0065	2.0383	-1.1283	1.1052	0.43676	-0.84949	-2.2641	1.1267	-0.79498	0.57849	0.87291	-3.0443	-2.4727	0.92922	1.2129	3.2366	1.6696	0.88591	-2.7665	-2.7783	-3.6874	2.775	3.1722	1.796
-0.30266	0.46497	2.2417	-0.36297	1.2038	1.7962	-1.9452	-1.9917	3.28	-1.1215	-0.45076	0.78082	-3.3542	-4.35	-0.028662	2.1852	-0.065144	1.9016	-0.12058	-2.7118	-4.9015	-1.3625	0.32383	-0.087698	0.47513
-1.7156	-0.41895	4.9932	0.60684	0.71911	3.3567	-3.7147	-0.57059	3.1464	-1.28	-2.5042	1.7491	-4.9795	-5.6913	-1.3079	3.0665	-1.4148	-0.14313	-1.4127	-3.2709	-5.6901	0.21607	-1.1068	-0.6427	-0.48288
-1.9961	-2.8481	6.0536	1.3564	1.4231	4.7922	-4.0756	0.54624	3.5988	-1.9631	-3.5236	2.8876	-5.8207	-7.0185	-3.0514	3.9892	-2.8233	-0.91101	-3.8732	-4.0636	-6.7011	2.227	-1.7252	-2.4471	-0.76329
