0.028129	-2.2931	2.8913	-1.3645	-1.5551	-2.4114	-0.35319	-3.7033	0.053919	2.1327	0.8099	-2.8695	-2.8791	1.7982	2.8403	-0.28659	-1.9466	1.49	-0.77698	-1.229	1.6359	-3.1478	-3.4028	0.97809	0.98817
-0.95264	-3.2354	4.767	0.056151	-1.7191	-0.63612	-3.4553	-1.5213	0.90424	1.9312	0.57441	-2.8992	-2.8908	0.14458	2.4097	1.817	-4.4425	0.97484	-3.1432	-1.5371	-0.84542	-1.9038	-4.1014	-0.30902	0.34094
-3.0841	-4.6171	6.0811	0.3145	-2.4761	0.81648	-4.1202	-0.71259	1.5909	2.8039	-1.4039	-1.0056	-4.2049	-0.70738	0.62253	2.5043	-6.242	-1.2334	-4.3988	-1.8519	-2.275	0.045921	-4.5918	-1.1266	-0.29167
-4.9744	-5.0581	9.1843	0.24178	-1.77	1.8175	-5.6608	-0.49362	1.766	2.9813	-2.0831	-1.1125	-4.6485	-2.0093	0.030908	5.7164	-8.5968	-1.369	-6.1874	-1.6138	-4.0534	0.99774	-6.6234	-2.5124	-2.6483
-5.9407	-6.8604	9.8065	1.2632	-2.4097	4.2823	-7.6093	0.25197	2.0239	2.9832	-3.8267	-2.1964	-5.6651	-3.8099	-1.4982	5.9533	-10.535	-2.3733	-8.1069	-2.0251	-7.4544	3.7072	-9.2704	-4.4919	-3.5474
-7.3149	-8.4199	11.212	2.7243	-1.4754	4.9067	-8.8497	1.6477	3.6073	2.1617	-4.6707	-0.61894	-6.7682	-5.6447	-1.7816	8.3283	-11.475	-4.4487	-10.26	-3.1472	-7.0873	5.093	-9.6535	-4.4761	-3.7154
-0.17248	0.90425	0.88172	2.2648	-1.2534	1.5192	0.67985	-0.30862	-3.0829	1.5913	-1.1839	0.2151	1.8639	-3.0903	-1.7644	0.76937	-0.1989	2.3494	2.0105	1.6411	-2.1284	-2.5655	-3.3815	2.3608	3.309
-0.62533	0.61293	2.0671	2.982	-1.2602	2.198	-1.4694	1.01	-1.8315	0.70287	-2.572	1.8729	2.1503	-4.6029	-4.2517	2.1319	-2.7039	1.9363	0.0034945	0.45541	-4.5754	-1.1552	-3.673	0.59183	1.5412
-3.4609	-0.87136	4.6634	3.4799	-0.87624	3.8415	-3.0131	1.8296	-0.73775	1.521	-4.9238	1.7556	0.13106	-6.206	-4.8344	3.545	-3.7774	1.1013	-0.175	0.90268	-6.2772	1.3253	-5.4635	-1.4728	0.97241
-3.3384	-3.2226	5.7244	4.1617	-2.5306	5.7019	-3.2371	2.5141	-0.65614	1.6252	-5.5728	2.2037	0.16099	-6.7754	-6.7211	4.7001	-3.7738	-0.89423	-2.9455	-0.36819	-8.3212	0.91321	-5.3723	-1.3985	-0.40161
-5.3758	-3.2422	7.904	5.4797	-1.1837	6.9557	-5.196	4.1688	0.92297	2.385	-7.3844	2.0055	-1.7041	-9.126	-6.9081	6.457	-6.8073	-1.091	-5.0843	-0.14933	-10.396	4.0003	-6.6411	-3.3795	-1.1243
-5.5656	-3.9797	8.9424	5.7843	-1.858	8.9853	-6.1899	3.5144	1.1553	2.9586	-8.4759	3.1432	-2.8356	-9.7225	-8.0958	8.1576	-8.8311	-3.093	-6.732	0.037432	-11.655	5.8097	-8.0334	-4.4625	-2.4132
0.72494	-2.6164	1.8478	-2.6134	-2.7246	1.4404	-1.5268	1.2013	1.6444	0.9384	1.6769	-1.6328	1.8017	3.4093	2.8774	-2.9811	-1.0438	-1.2594	0.81402	0.44499	2.0691	-0.80834	-1.3451	-2.581	2.0874
