-2.53	2.0313	1.2235	-1.1486	2.8274	-2.9237	-0.38469	-0.74381	1.6674	1.8539	-1.9664	-0.06428	-0.34172	0.91885	1.3148	1.5994	-1.4066	1.1285	0.97402	-2.1188	-2.3927	-0.010274	2.8872	-1.0024	0.53548	-1.7345	1.578	-1.538	0.03741	1.2502	2.4549	2.8844	0.29651	-2.2694
-0.20631	1.6049	0.84678	0.87551	4.3843	-2.5238	-2.1604	0.41803	2.0393	2.4085	-2.5847	0.95649	0.62842	0.92429	2.0336	0.90549	-2.2367	3.0993	1.9465	-0.76557	-3.3154	-1.8964	2.6743	1.1611	0.55542	0.62751	1.8167	0.4743	1.154	1.05	1.9888	0.49429	1.5097	-4.9004
2.3845	2.2465	1.7279	2.1661	3.4198	-3.6729	-3.3152	1.8811	2.1521	2.5437	-3.648	2.6208	2.4157	1.8317	2.162	0.77813	-3.0723	3.1439	2.1311	2.2717	-4.1852	-4.3311	2.4204	1.7575	1.3449	1.5402	1.8682	1.3365	1.5308	1.3124	2.0151	1.2232	1.6824	-4.5951
2.6817	2.7773	2.3199	2.9102	2.6398	-4.2683	-3.9995	2.6008	2.6466	3.0029	-4.2162	3.8485	3.4278	2.4627	2.5313	1.0407	-3.9697	3.4508	2.5117	3.0344	-4.0196	-4.708	2.6693	2.2801	2.0205	2.1881	2.231	1.9488	2.126	1.735	2.5172	1.7927	2.1037	-4.1294
2.929	3.1538	2.732	3.3207	2.4906	-4.5222	-4.2371	2.9933	3.0417	3.4572	-4.3894	4.7505	3.9346	2.8568	2.9555	1.4103	-4.4018	3.7834	2.9378	3.4248	-3.6228	-4.6523	3.0697	2.7508	2.5437	2.7059	2.6604	2.4308	2.5891	2.1767	2.9377	2.2493	2.5283	-3.6994
3.155	3.4847	3.0891	3.6522	2.5006	-4.6223	-4.3081	3.3165	3.4004	3.865	-4.4244	5.8555	4.2949	3.1945	3.3679	1.8042	-4.5738	4.09	3.3505	3.7546	-3.2146	-4.5359	3.4783	3.1754	2.9843	3.1481	3.0807	2.8491	2.9895	2.5955	3.3181	2.6465	2.929	-3.3012
-2.2024	-1.5228	2.1397	-1.5431	1.9737	-1.6107	2.6958	-0.9421	-1.9054	-1.5632	0.72876	-0.16775	-0.93158	2.0776	0.53546	0.31226	2.62	-1.3449	1.6152	1.5934	-0.7508	0.42592	-2.6636	-2.8012	0.19341	1.7532	2.7256	-2.3242	0.43221	-0.19223	-3.0653	-1.0229	-2.1215	1.8481
-1.858	-1.621	4.0612	-1.3969	3.404	-3.0494	3.0572	-1.691	-1.8626	-1.2392	-1.8632	0.8633	-0.561	4.1997	3.1658	-1.9559	2.9494	-0.83682	3.701	4.4371	-1.4602	-2.1266	-2.0218	-2.4097	2.012	3.1102	3.7824	-2.926	2.7877	-2.7278	-1.9863	-3.2038	-2.4247	3.7859
-1.9488	-1.4873	4.3166	-1.2975	3.8396	-3.2634	3.2734	-1.6585	-1.6512	-1.0801	-2.9788	3.2263	-0.46397	4.4668	4.4326	-2.8553	2.9973	-0.76322	4.4946	5.0143	-1.8573	-2.6894	-1.5973	-2.0487	3.7626	3.9613	4.2669	-2.4166	4.0526	-2.5195	-1.7045	-2.6474	-2.1531	4.1725
-1.6117	-1.2552	4.6283	-1.0761	3.8625	-3.334	3.2777	-1.4307	-1.3402	-0.81052	-3.0838	5.2251	-0.33029	4.7333	4.9208	-2.7525	2.9661	-0.61616	4.9159	5.2885	-1.6205	-2.7604	-1.2289	-1.5896	4.4278	4.5963	4.6508	-1.9309	4.5123	-2.132	-1.4074	-2.1419	-1.7946	4.5386
