-0.27596	-2.5015	3.111	-1.0545	-1.2727	-2.7504	-1.267	-2.8489	0.034089	1.6418	0.82312	-2.5755	-2.6322	1.7411	2.5442	0.21209	-2.4545	2.0461	-1.0167	-1.2938	1.5468	-3.0751	-2.8358	1.0545	0.64978
-1.7718	-3.257	4.5949	-0.34486	-1.4818	-0.91006	-2.8496	-2.0704	0.61778	2.0954	-0.28359	-2.2157	-3.6765	0.36173	2.0188	1.8254	-4.3055	0.8677	-3.0256	-1.6813	-0.38556	-1.388	-3.9208	-0.56771	-0.07567
-2.7716	-4.1415	6.1104	0.10064	-1.6223	0.44059	-4.0875	-1.0312	0.98908	2.5305	-1.3399	-1.3682	-4.4548	-0.98032	0.95193	3.3643	-6.4579	-0.36812	-4.6649	-1.9157	-2.4565	0.075253	-5.2175	-1.9422	-0.8942
-4.2978	-5.3296	7.9138	0.4785	-1.743	2.1833	-5.497	0.051261	1.511	2.6369	-2.443	-1.0605	-5.0452	-2.094	-0.035156	5.0861	-8.237	-1.4325	-6.5653	-1.7574	-4.1595	1.4397	-6.8383	-3.0929	-1.697
-5.3582	-6.4488	9.5866	1.1249	-1.968	3.8648	-7.0333	0.99236	2.4598	2.7968	-3.8284	-1.2677	-5.6185	-3.5149	-0.93562	6.5468	-10.269	-2.7664	-8.4487	-1.8128	-6.263	3.1891	-8.1425	-4.2475	-2.9423
-6.8416	-7.8827	10.993	2.231	-2.1048	5.5074	-8.1941	1.8408	3.688	2.8737	-5.219	-0.80218	-6.5776	-4.739	-1.9018	8.1871	-11.747	-3.9139	-10.156	-2.406	-8.1978	4.7071	-9.3773	-5.5886	-3.8588
0.73875	1.7609	1.6667	-1.6276	0.88657	0.15337	-1.1004	-2.616	1.2706	-1.5242	-0.023902	1.2328	-3.061	-2.478	0.3403	0.034215	2.2301	1.6843	2.1149	-2.7582	-2.593	-3.2725	1.7154	3.0491	0.54262
0.61733	-0.5295	2.767	-0.47196	1.3041	1.5792	-1.3503	-1.5971	1.8198	-2.4578	-1.0145	1.9908	-3.9825	-4.1274	-1.0594	1.2165	0.74189	1.1454	-0.61065	-3.8236	-3.8418	-1.1652	0.78634	0.60898	0.98704
-1.3861	-0.55802	5.2843	1.3289	1.011	3.5925	-3.6205	-0.74983	4.3265	-0.45906	-1.2259	2.501	-4.7149	-5.7506	-2.1408	2.3713	-2.1738	-0.51169	-1.8495	-3.7547	-5.9047	1.1741	-0.70413	-1.2892	1.1305
-2.1996	-0.9867	6.5077	0.73637	0.72027	4.2365	-4.1356	0.49296	4.4844	-0.56459	-2.8626	2.8267	-5.9465	-7.0355	-3.2869	4.7481	-2.3653	-1.4248	-3.8249	-3.6279	-7.437	3.1732	-1.7568	-2.7439	-0.85826
