0	0	0.174	0	0	0.2179	0	0	0	0	0	0	0	0	0	0.2069	0	0	0	0	0	0.2197	0	0	0
0	0	0.1399	0	0.245	0.1675	0	0	0	0	0.1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.2197	0	0	0	0	0	0	0	0.1937	0.2396	0	0	0	0	0	0	0	0.1607	0	0	0	0	0	0
0	0	0	0	0.2392	0	0	0	0.2282	0	0	0.1536	0	0	0	0	0	0	0	0	0	0	0	0	0.144
0	0	0.1689	0	0	0	0.2028	0	0	0	0.1892	0	0	0	0	0	0	0	0	0.1752	0	0	0	0	0
0.2276	0	0	0	0	0	0.1543	0	0	0	0	0	0	0	0	0	0	0	0	0.1269	0	0	0	0	0.1691
0.2244	0.1723	0	0	0	0	0	0	0	0	0	0.2264	0	0	0	0.2055	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.1578	0	0.1761	0	0	0	0	0	0.1994	0	0	0	0.1573
0	0	0.2485	0.1709	0	0	0	0	0	0	0	0.1744	0	0	0	0	0	0	0	0	0	0.1297	0	0	0
0	0	0	0.2324	0	0	0	0.2257	0	0	0	0	0	0	0	0	0	0	0.1971	0.2022	0	0	0	0	0
0	0	0	0.1817	0	0	0	0	0	0	0	0	0.179	0.2282	0	0.1354	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.1935	0	0	0	0	0	0	0	0.1586	0	0	0.2428	0	0	0	0	0	0	0.1779	0
0	0	0	0	0	0	0	0	0.1987	0.1785	0	0.1401	0	0	0	0	0	0	0	0	0.1853	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.212	0	0	0	0	0	0.1998	0	0	0.2125	0	0	0.1839
0	0.243	0.2047	0	0	0	0	0	0	0	0	0	0.1551	0	0	0	0.2447	0	0	0	0	0	0	0	0
0	0	0	0	0.1441	0	0	0	0	0	0	0	0.2152	0	0	0	0.147	0	0	0	0	0	0	0	0.1842
0	0	0.2213	0	0	0	0	0	0.2077	0	0.1813	0	0	0	0	0	0	0	0	0	0	0	0	0.1823	0
0	0	0	0	0	0.181	0	0	0	0	0	0	0.1329	0	0	0	0	0	0	0	0	0	0	0.1756	0.1387
0	0	0	0	0	0	0	0.1699	0	0.211	0	0	0	0	0	0	0	0	0	0.217	0	0	0.1803	0	0
0	0	0	0	0.2211	0	0	0.2487	0.1459	0	0	0	0	0	0	0	0	0	0.2327	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.2349	0.2486	0.1251	0	0	0	0	0	0.2269	0	0	0	0	0
0	0	0	0	0.1855	0	0.1401	0	0	0	0	0	0	0.2328	0	0.1271	0	0	0	0	0	0	0	0	0
0	0	0	0	0.2342	0	0	0.1511	0	0	0.1956	0	0	0	0.1588	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.1666	0	0	0	0	0	0.1627	0	0	0	0.1619	0	0	0	0	0	0	0	0	0	0.2424
0	0	0.17	0	0	0	0	0	0.1321	0	0	0	0	0.167	0	0	0	0	0	0	0	0	0	0.1902	0
