2.7897	1.9133	1.888	0.099889	2.5572	1.356	1.0291	1.3501	1.9032	1.7884	1.0144	1.3013	2.1733	0.58332	2.0319	0.11622	0.18606	0.096285	1.6884	0.68094	1.054	2.9464	3.1716	3.1784	1.9048	0.20753	-0.03928	1.3662	0.23225	-0.13582	0.19602	0.21045	1.2699	1.08
7.7251	3.7337	5.2192	5.0514	3.3612	2.971	2.6559	2.8455	2.4322	3.3551	1.794	1.9149	1.393	3.9761	1.7624	0.72639	0.62864	1.8584	-0.067931	0.97984	2.7362	0.39701	0.91266	2.1505	4.0978	3.964	1.4703	1.1337	2.1599	1.5223	2.8594	4.0707	6.5638	7.1871
11.139	5.3181	6.5924	5.1361	2.7362	1.7284	2.7604	3.2539	4.5919	2.042	3.0983	3.6394	2.3483	2.156	1.1288	1.548	2.2364	-1.3411	0.91195	4.2343	2.0366	3.4864	1.8067	3.0488	3.4321	0.7588	1.7841	3.0515	3.5398	3.6206	2.6071	5.6263	7.3927	12.524
10.154	6.327	6.9561	4.7579	4.3149	3.3412	4.0131	5.1209	4.1797	2.5461	3.539	0.31516	-0.71641	1.769	2.6238	1.3546	1.1581	0.84036	1.1609	2.693	1.8126	0.66763	3.1499	2.449	2.1096	3.2348	1.7423	3.4765	0.40565	3.0084	3.1301	5.0485	8.1808	11.36
11.766	6.6128	8.5166	3.6417	0.79206	4.3477	2.7362	2.8154	5.5186	1.4557	2.5321	1.8652	1.9026	4.1788	3.4339	1.2657	1.6864	0.32529	3.1836	1.7568	1.9449	2.5679	0.91068	1.9935	3.8355	3.4367	3.3246	3.6785	3.053	3.5627	1.7106	5.5812	9.548	11.157
11.07	6.4263	8.8266	4.4719	2.3724	2.0802	3.2302	3.3351	3.3411	1.1732	3.2085	0.3476	2.7933	4.7286	2.292	-0.71254	-0.26467	1.5761	2.0389	3.7719	1.0764	1.7108	3.0769	3.0797	1.9216	2.1388	1.7909	2.9116	0.16164	3.5348	4.3261	4.8608	10.4	12.973
2.3721	2.9518	2.1641	1.5714	2.0455	0.042323	3.9065	2.2138	0.91795	2.1899	0.45697	0.58134	1.2549	2.9217	2.0167	2.3914	0.50339	2.7533	3.6992	0.20417	2.1688	-0.45364	0.19281	0.027296	0.51852	1.4037	3.353	0.25344	1.2011	2.4511	2.107	1.5649	2.416	1.7494
6.5598	5.1514	4.8792	4.4359	3.6416	2.0304	3.3527	3.403	3.5585	0.85719	3.3474	-0.060827	2.0714	3.1914	1.8877	1.4346	0.57611	2.1372	2.0775	3.4847	0.97529	4.0542	1.5156	2.7969	1.3899	1.3009	2.3652	3.8774	2.4344	3.4289	3.7581	3.6296	5.8851	6.5822
9.7336	7.8169	7.7102	3.1467	2.6835	3.1751	1.6797	1.0764	2.9693	0.36935	1.4267	1.5337	1.0227	4.8022	2.7651	2.4305	0.097051	1.2547	2.0773	2.0985	2.7613	0.46724	3.1931	3.0973	1.4526	2.8346	2.4285	2.3162	0.66222	3.3454	3.7523	2.6811	8.1591	10.213
10.645	6.2913	6.6185	5.8968	1.9533	2.7822	3.926	2.9256	4.3003	1.4702	1.4769	0.96331	1.8617	4.4314	1.4489	2.0465	2.5995	0.12188	1.5533	1.8142	1.2642	1.032	2.3429	4.2379	2.0556	2.5186	0.24638	3.1609	3.2825	3.6542	2.5528	6.2487	8.4592	10.357
12.489	7.8996	7.9867	7.5516	2.8812	2.0698	1.9717	2.7563	3.9145	3.3939	2.8536	1.7967	1.1398	5.0168	1.2922	-1.1733	2.5007	1.2413	0.91189	3.9847	3.2495	1.3202	1.8038	3.0131	2.1729	2.4994	2.4648	3.9219	2.7952	3.5555	2.2222	5.6773	8.3321	11.673
12.138	4.8479	9.3741	4.3661	2.9942	3.0491	2.9476	3.4663	5.4711	1.4135	2.2823	0.73161	2.885	3.4304	2.348	1.5151	-0.088097	0.60147	1.9852	2.141	2.1093	1.4104	2.0756	4.3498	3.0975	3.1609	2.3379	3.3032	3.5807	2.0819	2.9747	2.9832	8.2688	11.942
