-1.8569	0.72603	-0.82615	2.7965	1.6576	2.4284	1.4357	1.0249	-1.2844	-1.4868	-2.9303	-2.2584	3.0334	-2.8299	2.6102	0.21214	1.9941	-1.1453	0.23821	2.155	-1.0814	0.5116	2.4462	2.2995	-2.0329
-2.8891	0.78629	-1.0992	1.1632	3.9122	2.7945	-0.09523	-0.58947	-0.42735	-3.3863	-1.6401	-2.7947	4.7447	-4.7873	2.7066	-2.3252	0.72744	-1.4443	-1.4761	-0.10783	-1.7278	-2.2557	1.0241	0.70901	-0.17581
-3.1307	1.5887	-2.1323	0.5091	4.5727	3.3824	0.062499	-2.7179	-2.3759	-4.8295	-1.3119	-3.022	5.2191	-4.2657	2.0605	-3.7166	-1.6061	-2.8343	-3.7033	-2.1563	-1.2069	-3.4476	-0.3765	-1.94	2.1565
-3.3958	2.6081	-2.5446	-1.3065	5.9213	3.5914	-0.94653	-4.3232	-2.1392	-5.972	-1.7825	-3.3491	6.2981	-4.4332	1.2832	-5.0131	-4.4734	-4.1916	-4.4387	-4.0556	-1.0103	-5.0931	-0.77161	-1.2712	3.5078
-6.0352	2.4889	-3.3955	-3.5652	7.2269	3.7334	-1.4566	-4.9133	-2.7099	-7.5446	-0.11362	-5.057	6.7224	-5.9301	-0.25439	-6.638	-6.1264	-5.5029	-4.3598	-5.2828	-2.6817	-7.073	-3.7989	-3.3127	5.2662
-7.7426	3.1613	-4.4178	-4.569	8.3844	3.7447	-1.8938	-5.9873	-2.7441	-7.6411	0.3508	-6.3049	9.8339	-7.9035	0.24478	-8.881	-6.5632	-6.6666	-6.4762	-6.7921	-3.5427	-8.1007	-5.178	-5.5382	7.6508
-1.5672	1.2139	-1.3842	1.6114	1.7699	-0.12965	0.19417	2.4748	2.5532	1.8251	-1.2441	-0.71214	-1.7433	1.005	-2.2118	-2.1612	0.51898	0.18051	-2.6605	0.23239	0.44817	2.8733	1.0583	-1.4445	-3.0882
-2.0418	2.9291	-2.3364	-0.44566	4.2291	0.20252	-0.096305	0.91496	2.7764	0.072525	0.1418	-0.40796	-0.30993	-1.1375	-2.4314	-3.7887	-1.2975	-0.75041	-3.8936	-0.77427	-1.01	0.7084	-0.75502	-3.154	-1.3961
-2.6528	2.5882	-2.5595	-1.7336	6.3743	0.89202	-0.7062	-0.37564	2.8754	-1.0083	0.077001	-1.8312	0.23339	-1.6484	-3.8642	-4.9437	-2.4422	-2.4895	-3.9446	-3.7225	-1.4848	-1.1004	-3.4511	-5.221	0.35074
-4.3932	3.3818	-3.5169	-3.531	7.4008	1.0452	-0.94725	-1.8129	1.9725	-1.4726	0.20534	-2.6693	1.4356	-1.9474	-4.379	-6.6079	-6.0209	-4.2744	-5.0772	-4.4935	-1.2336	-2.9015	-4.7987	-6.0794	1.7819
