0	0	0	0	0	0	0	0.2217	0	0	0	0	0	0	0	0	0	0	0	0.1861	0.1684	0	0.1395	0	0
0	0	0.1558	0	0	0	0.1471	0	0.1675	0	0	0	0	0	0	0	0	0	0	0	0.1335	0	0	0	0
0	0	0	0.2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1776	0.223	0.2301	0	0
0	0	0	0	0	0.2362	0	0	0.128	0.2176	0	0	0	0	0	0	0	0.1411	0	0	0	0	0	0	0
0	0	0	0.2076	0	0.1799	0	0	0.1953	0	0	0	0	0.2488	0	0	0	0	0	0	0	0	0	0	0
0	0	0.2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1302	0	0.1658	0	0.1367	0	0	0	0
0	0	0	0	0	0	0	0.1418	0	0	0	0	0	0.1294	0.224	0	0	0	0	0	0	0	0	0	0.1817
0	0	0.1571	0	0	0	0	0	0	0	0	0	0	0	0	0.2046	0	0.131	0	0	0	0	0.2123	0	0
0	0	0	0	0	0	0.2252	0.13	0	0	0	0	0	0.1758	0	0	0	0	0	0	0	0	0	0.2288	0
0	0	0.2313	0	0	0	0	0.1868	0	0	0	0	0	0	0.1806	0	0	0	0.2435	0	0	0	0	0	0
0	0	0	0.1836	0	0.1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2241	0.169	0	0	0	0
0	0	0	0	0	0	0.1866	0	0	0	0	0	0	0	0	0	0.1417	0	0	0	0	0	0	0.2185	0.2433
0	0.1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2085	0	0	0	0	0.2166	0	0	0	0.2039
0	0	0	0	0	0.1269	0	0	0	0	0	0	0	0	0.2188	0	0	0	0	0	0	0.1288	0	0.1428	0
0	0.1543	0	0	0	0	0.2021	0	0	0	0	0	0	0	0	0.2413	0	0	0.2112	0	0	0	0	0	0
0.1615	0.2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1615	0.2343	0	0	0	0	0	0	0
0.1824	0	0	0	0	0.1942	0	0	0.2047	0	0	0	0	0	0.1302	0	0	0	0	0	0	0	0	0	0
0	0	0	0.1531	0	0	0	0	0	0	0	0.2392	0	0	0	0	0	0	0	0.1536	0	0	0	0	0.1605
0	0	0	0	0	0	0.1866	0	0	0.1949	0	0	0	0	0.2285	0	0	0.1504	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.1306	0	0	0.2303	0	0	0	0	0	0	0	0	0	0.1394	0	0.1456	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.1828	0.1724	0.1574	0	0	0	0	0	0	0	0	0.1367	0
0	0	0.1932	0	0	0	0	0	0	0	0	0.1547	0	0.1667	0	0	0	0	0	0.1385	0	0	0	0	0
0.135	0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1281	0	0	0.1677	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.2077	0	0.168	0.1411	0	0	0	0	0	0	0	0	0	0.2046
0	0	0	0	0	0	0	0	0.225	0	0	0	0	0	0.2478	0.2038	0	0	0	0	0	0	0	0.1654	0
