0.21845	2.5048	2.8383	-1.913	4.007	-2.5064	-0.0094858	-1.1366	1.6513	1.3777	-3.2422	-1.2901	0.2028	0.66967	1.6833	1.9401	-1.3738	0.58934	2.1222	-2.9783	-1.3345	0.049878	3.1344	0.79172	-0.67449	-1.6928	2.8323	-1.7946	-0.73663	-0.7208	3.1241	3.8461	-1.4801	-0.46036
-1.7193	2.9705	0.030923	1.2856	5.2789	-4.1719	-2.7825	-0.20401	2.6616	2.1288	-2.8847	0.42646	0.86373	2.0266	0.77192	0.67795	-3.6525	5.1639	1.8557	-0.58327	-2.8791	-2.023	1.3176	-0.44576	-1.2374	0.45988	2.1908	0.36732	-0.20019	0.22788	3.1387	1.7392	1.3348	-5.4462
2.8185	0.60874	-0.26991	1.3761	3.2768	-4.2456	-3.1946	0.69059	2.6855	3.2463	-3.4511	-1.1214	2.8782	2.199	0.40237	-0.22071	-4.7531	4.2832	1.0518	2.0275	-2.7736	-4.9082	4.0843	2.2935	0.84657	0.92429	3.0883	0.38762	1.2048	1.3797	3.0046	1.8302	3.6691	-6.1244
2.4519	4.801	1.5717	3.0718	2.0464	-3.609	-4.3169	0.72234	2.2572	4.2111	-4.7388	4.2659	1.334	3.5627	2.1377	0.71485	-3.9319	4.3042	2.4083	4.1801	-4.0343	-5.0132	2.5293	4.0608	0.31134	3.0249	4.1286	1.7375	3.6792	1.3194	0.62427	0.63489	2.161	-4.5244
2.1019	3.9316	2.5327	5.2986	2.7395	-5.8026	-4.8368	2.5693	1.77	3.2097	-2.8162	5.994	3.7846	3.1203	1.1404	2.0073	-2.7384	1.7107	3.3719	3.6212	-4.1606	-5.1355	1.8035	3.0616	2.304	3.0661	1.4814	1.5705	3.2172	3.0185	3.2323	0.35036	2.7031	-4.7829
2.323	2.9358	2.7163	4.4475	1.3708	-4.5721	-2.955	4.0938	3.673	5.3777	-3.655	5.9661	2.4614	3.0034	2.4698	1.6746	-3.7428	2.8243	3.0803	2.6211	-5.0494	-4.8462	2.4886	3.8834	1.8278	2.8084	1.9527	3.6578	1.9619	3.189	0.24918	2.5663	4.5053	-4.4131
-1.7045	-1.6489	1.2923	-0.50574	2.0398	-1.0623	2.4981	-1.656	-1.5879	-2.2881	0.15	-0.49483	-0.74624	3.8263	-0.011844	1.7526	3.6676	-2.0472	3.2765	2.0327	1.8847	-0.43563	-4.1093	-2.9869	0.63811	1.3543	3.9748	-1.8349	0.23027	0.10678	-4.664	-2.0386	-3.3264	1.4682
0.45762	-1.3214	5.3984	0.96347	2.7661	-1.271	2.4792	-0.10636	-0.36419	-1.7046	-1.5316	2.2162	0.20399	3.4165	1.4955	-2.7743	4.7433	-1.1645	3.2598	3.4419	-1.1694	-3.3466	-2.9566	-1.5281	1.373	3.0821	3.6309	-3.2732	3.6487	-2.1075	-2.8327	-4.6483	-1.5716	2.2834
-2.7426	-1.1911	2.7003	-0.12213	3.0203	-2.6223	2.5174	-2.5468	-3.205	-1.4671	-1.8499	2.7986	0.71561	5.0999	4.9965	-2.5611	2.5122	-2.0748	4.0695	5.2216	-0.79169	-3.3349	-0.98617	-3.8451	3.829	3.2661	4.7441	-2.0855	5.6108	-0.46471	-1.6603	-2.7861	-2.4604	3.2633
-1.0708	-0.054454	4.1365	-0.67839	4.8304	-2.3873	3.3989	0.7101	-1.6945	-1.4725	-2.8355	4.6458	0.42268	6.7557	5.2264	-1.6012	2.3324	0.038916	6.5455	7.7338	-1.0852	-3.0496	-1.5592	-2.7213	3.4628	3.7023	6.2158	-2.7826	4.3826	-2.3838	-1.4651	-1.7099	-1.5466	4.4247
-1.7856	0.17163	4.0176	1.2017	3.9965	-3.727	1.8008	-1.7849	-0.54319	0.39082	-2.5216	7.2404	0.40281	4.668	4.6812	-3.3286	4.0535	-0.85464	5.5915	5.1953	-1.6574	-1.6617	-0.66981	-2.2717	6.6272	4.9896	4.3906	-2.1305	4.0817	0.9152	-1.1783	0.52606	-0.82111	5.0189
1.2283	-0.87761	4.9043	-1.2685	5.3877	-4.1069	1.5804	-0.60006	-0.68696	-0.30203	-2.5327	7.2129	1.0372	6.1094	4.2941	-2.1834	2.1793	-0.12645	6.2046	6.2274	-1.2169	-3.1666	0.32274	-1.9374	5.3861	5.0731	4.4353	-1.7486	5.574	0.49046	0.36098	-1.7843	-1.2513	4.4936
-0.64091	0.04926	-2.7659	-0.041706	-2.5749	1.0241	1.3812	2.9934	1.7182	-0.76206	-0.96288	1.9613	-2.2397	2.3657	-0.034505	1.901	-0.44904	-0.90853	-1.1366	4.0465	-5.6354	3.2839	1.3255	4.7088	-2.8866	-0.92092	-1.4176	2.0915	-1.5621	3.8436	-1.8808	-1.3928	-2.862	-2.5544
-0.37832	1.525	-2.2512	3.2468	-0.32454	-2.1864	-2.2099	2.1019	-1.7297	-1.6932	-2.5053	6.1018	0.57072	1.1997	1.827	2.0375	-1.5047	0.83703	-2.6758	4.4281	-3.3608	-1.7031	4.8268	5.9035	-3.266	-1.2074	-1.86	3.7937	-1.1431	1.5744	-0.65393	0.33995	-1.8479	-2.4392
1.3078	1.4669	-4.7501	2.1842	-1.6326	-0.55715	-1.7068	0.59139	-3.6409	0.42781	-1.9923	6.7173	2.7656	1.5615	2.0092	1.673	-2.3593	2.8523	-1.9239	8.5836	-2.4576	1.2529	4.4342	3.7947	-1.5727	0.055937	-1.3957	1.8136	-3.298	3.2667	-1.5274	-3.4423	-2.3611	-2.5818
3.5109	4.4378	-3.9296	3.0238	-0.79606	-1.8095	-1.4213	3.489	-1.1037	-3.349	-2.7345	10.755	4.2846	3.5557	5.9102	2.2825	-2.4736	1.2636	-0.76388	9.3304	-2.5959	-2.0893	4.4824	4.8616	-3.1311	-2.5978	-1.3345	2.8143	-3.166	2.5766	-2.8482	-2.4027	-2.1134	-1.5902
5.2644	3.6368	-2.07	4.851	-1.0325	-2.0614	-1.8238	2.9825	-3.1449	-0.59576	-4.5249	10.425	4.2192	6.4347	5.1942	3.6797	-2.2822	3.6446	-2.3278	11.768	-1.1013	-5.3424	5.2199	2.8937	-3.0825	0.15923	-3.1689	3.6377	-4.1119	4.2011	-3.0192	-2.6365	-1.4495	-2.927
4.4153	5.3458	-0.62428	4.7386	-1.3338	-1.9021	-1.3108	2.9826	-0.038607	-0.49708	-4.3917	11.539	3.6749	5.5132	3.2817	3.3082	-2.3796	4.8537	-1.0251	10.926	-1.0969	-2.3938	4.9784	4.1304	-2.337	-1.3157	-1.701	4.253	-2.6774	3.2129	-0.23506	-0.71443	-0.82809	-1.2352
1.1977	0.78889	-1.5414	-2.5217	0.10165	0.65859	-1.9456	0.74437	-0.21282	-0.72774	-1.2757	-2.9943	-4.2804	-1.8772	1.4585	-2.2451	3.6975	3.348	-1.2208	1.6632	-1.5253	0.287	-1.4001	-2.734	1.0947	-1.3689	-1.8628	-1.1169	-2.2763	-2.7512	2.3601	2.9762	0.22408	-1.2632
4.8225	4.9186	0.20338	-1.4197	4.7298	-2.5417	-1.4283	-2.6914	-1.521	-0.60621	-2.2097	-0.72647	-2.4215	-3.6251	-0.8073	-1.597	2.6725	2.948	0.038097	3.7305	-2.2708	1.2858	1.0592	-0.56412	1.7617	1.0231	-3.6561	-0.84883	-0.65509	-0.23773	4.9781	4.5044	-2.4419	0.098798
6.5324	3.9339	-2.2485	-1.4113	4.2225	-2.4632	-2.3613	-3.3193	-1.9576	1.2852	-1.7659	1.2771	-1.2927	-1.0199	-2.2307	-1.9876	2.1783	5.0026	1.5054	4.6909	-0.32347	0.62616	-0.60563	0.31858	5.2679	2.4434	-2.3846	-0.42436	-0.47638	-2.7758	5.2239	4.271	-0.91256	-1.8675
4.0969	5.6175	-0.4172	-1.4513	4.6193	-1.8885	-1.4159	-0.90219	1.1585	1.7059	-2.3675	1.2331	0.55287	-0.68449	-1.5342	-1.3395	3.3536	6.8304	-0.78108	7.7194	-1.0072	-2.1496	-0.47035	-0.4641	5.2033	4.0973	-0.098699	-0.45769	-2.8524	-3.2899	4.9942	5.2614	0.15951	-0.61491
5.3882	6	0.33037	-0.23343	3.8099	-2.2627	-2.4646	0.87544	-0.073841	-0.49889	-3.5459	2.7299	-0.31912	-1.4083	-0.082715	-1.0954	1.7105	5.2831	-0.76437	5.9461	-0.31931	-1.4515	-0.63494	-0.66189	6.6846	5.6249	-1.7211	-0.61237	-1.1834	-1.8966	6.2861	3.4041	-1.4481	-1.7635
6.9355	3.9443	0.95442	-0.41296	2.6798	-2.4326	-2.0388	1.0419	-0.53151	-0.72893	-3.0182	5.2785	0.70746	0.7306	-1.4494	0.82522	3.6968	7.8999	1.634	7.3667	0.032631	-1.1544	-1.3665	1.0087	3.1472	4.5623	-0.043659	0.50332	-0.45085	-1.0462	5.3286	4.7568	0.025946	0.04209
-3.5857	0.32593	1.4997	-1.6014	-1.977	-0.57261	2.0759	-0.039834	0.23296	0.54999	-0.4213	-1.4074	1.9061	-1.5625	0.69941	-1.2303	-0.25385	1.1311	0.82182	-2.4527	2.5771	1.3565	1.1686	-0.58687	-0.61081	-3.7772	-1.7056	1.2503	1.9801	2.5355	1.8266	-2.0855	3.371	-1.466
0.51466	3.1751	0.26163	0.12514	-1.4402	-1.1278	-1.5506	0.27015	0.7655	0.43269	-0.53053	1.3596	3.385	0.52597	1.2837	-5.6095	-1.0807	1.4704	1.1312	0.54624	2.2924	0.31301	0.29345	1.5198	0.11471	0.73843	1.2435	0.88878	0.94883	0.60611	2.201	-1.4545	0.83341	-0.9462
1.3205	0.68413	0.53194	1.9206	-0.91692	-0.3214	-1.6219	1.4625	2.4372	1.525	-2.8297	1.4569	6.4029	0.19619	1.1003	-5.5131	-2.3767	1.3312	1.5	3.3112	1.5159	-1.0511	1.7104	3.2095	0.51357	-0.041957	2.0975	2.7084	0.99858	0.33677	2.9641	1.388	1.2993	0.036152
1.5335	1.7735	0.57473	1.437	-0.30001	-1.8061	-2.6255	2.2477	3.4755	1.4726	-0.60943	4.6509	7.5085	0.54567	1.9218	-5.2655	-0.30686	0.93647	2.3114	0.25108	1.4649	0.28807	1.8827	0.29585	2.8833	2.0558	2.5903	0.82205	0.65181	1.1617	2.1586	1.914	1.1027	-0.59544
2.1317	2.0904	2.1864	2.4342	1.0954	-2.0481	-2.4526	3.7593	2.2691	2.6031	-2.1883	3.8698	8.4814	1.597	1.3449	-4.7629	-1.2372	1.3014	0.95094	1.1316	0.6905	-3.0955	3.3153	1.5738	1.1464	2.435	1.343	1.8771	1.4315	0.14518	2.9778	1.2691	0.7162	2.1943
3.1833	3.566	2.9611	4.5831	-0.55881	-4.9192	-2.8781	4.5944	3.3106	3.7269	-2.6864	4.099	9.7669	1.697	2.3221	-4.4732	-3.8633	3.9502	1.5879	4.2394	2.3158	-3.793	2.4265	1.4133	1.3881	3.3692	1.2858	1.6583	1.6041	2.1007	3.5008	0.97539	1.403	2.3428
-0.84425	2.3771	2.0086	1.7835	-0.54952	2.0887	-2.5785	-0.39188	0.14076	-0.98033	1.5836	-1.8164	-0.93403	-2.5905	-1.5195	-0.89572	-2.5206	3.3744	-0.13386	-4.1429	3.4595	2.7223	-1.2023	-4.0108	-1.2014	0.072817	1.3802	-2.129	-0.039056	2.3631	-2.7556	-1.3582	-2.5076	-0.14995
0.18193	5.3276	5.3422	-0.64192	-0.77411	-3.0379	-1.0362	-2.4467	-2.3302	-0.44877	-0.56486	-0.87866	-0.6341	-0.34998	-2.9263	-1.6546	-0.2242	6.0849	-0.70273	0.25232	4.3807	1.6528	-0.95221	0.27575	-2.2869	-0.015009	0.05663	-2.2372	0.56561	-0.98062	-0.97043	0.5913	-1.2229	-0.66252
0.45649	7.9356	8.5146	1.7911	0.29707	-1.2818	-1.5594	-0.1772	0.01929	-0.76079	-1.325	-0.54547	1.2928	-2.5793	-2.1108	-1.2381	-0.82195	6.5808	-1.8528	1.5392	6.1274	-0.25164	0.088815	-0.79891	1.0776	-0.64815	-0.15987	-1.4564	-1.73	0.34139	0.20106	-0.15247	1.2054	0.114
-0.27213	5.7972	6.2401	0.99005	-2.7446	-1.9029	-1.6631	-1.1923	-0.21457	-0.14475	-2.8413	2.2284	1.4436	-1.701	-0.82019	-1.046	-1.49	8.8423	-1.4888	-0.85333	6.857	-2.3371	0.17129	-1.6325	0.88612	2.2844	1.2482	-1.5492	-0.49131	-0.82757	-0.9463	-1.2848	0.048973	-1.1181
1.9759	6.4029	7.3152	1.2268	0.6562	-2.7422	-0.43883	1.7568	0.21392	1.4066	-0.82745	3.1803	1.6724	0.44161	0.72363	1.1306	-1.2989	7.7381	-1.1049	0.93919	9.9558	-2.4926	-0.71683	-0.56743	2.6006	0.70481	2.2025	-0.18054	-0.93493	0.90076	0.34188	-0.53917	1.825	1.1149
0.43459	7.1905	6.447	3.3331	-0.83763	-1.2674	-0.39091	2.541	0.80016	-0.70711	-0.85601	5.7096	2.7612	1.0314	1.215	-2.1384	-0.86537	7.4373	1.0147	0.66188	6.2749	-2.2209	2.1572	1.8062	1.1875	1.2021	-0.13457	-0.23091	1.2361	-1.101	-0.5143	0.9409	-0.34885	0.5691
-1.2889	-0.083122	-3.1308	0.044074	3.2897	-2.6243	3.8415	-0.55502	-2.9623	-0.68131	-2.393	-1.1034	5.0484	-0.65489	-0.59839	-0.82991	-0.5009	0.88432	1.5781	0.27651	-1.0365	2.2612	-3.382	3.0656	2.8	3.1795	-3.0094	0.061577	-2.1228	1.1739	-2.5447	1.4515	-2.969	0.30759
0.28673	1.9943	-0.50853	1.3013	0.97744	-3.7714	0.03	1.188	-0.69312	-0.76322	-3.3232	0.61972	7.718	0.58912	1.4089	-0.75051	2.323	0.67105	2.1972	0.16173	-1.0293	1.2002	1.7276	5.0399	4.8372	2.5279	-0.71915	-1.2953	-2.0229	-0.37517	-0.0061296	0.14632	1.0167	0.48161
