1.1637	2.1756	2.0836	3.235	1.6604	0.45741	2.0448	1.3778	2.5582	2.0553	-0.50934	1.501	1.7898	1.5924	2.5119	0.90226	1.8598	1.6578	0.94779	1.9422	2.8211	3.214	2.5316	2.3235	2.0711	2.8449	1.763	1.9314	2.0998	2.6218	1.4697	0.83381	1.6593	0.76972
8.617	3.9255	4.22	2.821	2.3907	1.1639	1.5006	3.7625	3.9012	2.3476	1.3753	1.5126	-0.13075	4.2728	2.8668	2.0404	1.5705	1.7425	0.67744	2.2268	1.4306	2.8267	0.54695	2.8528	1.1531	2.512	1.6122	2.5304	2.2742	1.5327	3.9138	1.8484	5.9413	7.5205
8.4977	5.9738	6.8119	4.6099	3.0894	4.5919	1.3891	3.3379	3.665	3.9777	0.53732	0.51158	0.98091	2.1483	0.82678	-0.1192	1.4109	1.512	1.2781	1.8167	1.2118	1.884	-0.26326	3.7162	1.7908	2.064	2.3182	2.0064	1.555	2.4208	2.8921	3.75	6.4879	7.7212
10.974	6.4449	6.4665	4.4532	3.5933	2.2571	1.5747	3.5034	4.3712	1.2033	2.967	1.3791	2.8909	4.0192	1.3784	1.4446	0.28252	0.25444	0.055117	3.5043	1.522	0.63585	0.5353	3.4244	2.6666	2.0577	2.9612	3.9487	2.3812	2.4631	2.4218	4.4217	7.5932	11.146
11.318	7.3829	6.8793	5.7663	2.3954	3.5344	3.3155	4.8086	3.3132	1.9585	1.5487	1.5705	0.81234	3.2961	1.5704	1.083	2.4358	1.5341	2.6367	2.5657	1.0715	1.0179	2.0938	4.7031	3.1421	2.0916	2.0702	3.4987	2.4649	2.1669	4.8237	4.974	8.1311	13.125
11.999	7.8939	7.9714	3.9303	1.0634	2.7693	2.7843	2.7913	3.3852	1.7355	2.4336	2.4016	2.5738	6.9074	2.7637	0.45202	1.7821	1.0724	2.2649	2.0886	0.84951	1.6312	2.1542	2.8408	1.3095	2.044	1.4987	3.3958	2.1628	3.0576	4.5492	4.5873	8.4853	11.353
1.9289	1.7303	1.4886	1.5785	1.2373	1.4588	1.9631	1.5468	1.5211	1.2316	1.4889	1.6241	1.6791	1.3955	1.3674	1.988	1.0377	1.8852	1.9133	1.7962	1.0987	1.2619	1.3354	1.6797	1.1366	1.7212	1.1068	1.6538	1.4942	1.7791	1.715	1.9037	1.8909	1.3342
7.5049	4.6114	5.0479	3.3496	1.8177	2.238	2.3935	2.5344	3.0471	1.4668	1.8802	1.1253	1.6029	3.0008	1.5349	1.7632	1.2337	1.7099	1.7357	2.1993	1.436	1.4807	1.5231	2.9216	1.7225	1.9258	1.3632	2.4481	2.0299	2.4849	2.5979	3.4539	5.8518	7.5575
9.9986	5.9775	6.7596	4.2335	2.1174	2.6308	2.6814	3.0829	3.8283	1.6537	2.1339	0.98338	1.6624	3.8252	1.6884	1.7724	1.3599	1.7329	1.7623	2.4836	1.652	1.6485	1.6841	3.5494	2.0256	2.1139	1.5356	2.9156	2.3653	2.9	3.1068	4.2403	7.6596	10.328
11.07	6.5786	7.5132	4.6245	2.2573	2.8152	2.8321	3.3308	4.1685	1.7437	2.2616	0.9398	1.7065	4.1837	1.7641	1.795	1.4285	1.7618	1.7913	2.6179	1.7508	1.7308	1.7626	3.8337	2.1715	2.2221	1.6199	3.1359	2.522	3.0964	3.3391	4.5936	8.4452	11.53
