-3.7348	-0.75236	1.6107	-0.72654	1.5222	-1.279	0.57421	1.9072	1.2805	0.93675	-2.6589	-2.6744	-3.767	-3.0004	3.3084	1.0245	-3.8668	-1.7074	0.042155	-1.037	-2.7748	2.9781	4.7449	-1.3201	-0.85796	-3.8172	1.2728	-3.3932	-0.857	1.6073	1.0181	6.8448	-0.85822	-2.1399
1.2577	2.5603	3.954	-1.4061	4.7509	-4.2617	-0.71342	-1.6802	-0.32455	1.8753	-4.1965	3.1631	0.069386	2.8113	1.7729	-0.75395	-3.9305	3.752	3.6335	1.268	-3.7412	-0.98265	3.2753	0.87522	-1.7426	3.7656	2.3569	-0.97609	3.5856	-2.0129	1.9285	-3.9254	0.96547	-3.6237
2.0079	1.8994	0.15346	-0.080539	3.2583	-3.477	0.035102	3.7617	7.8432	4.6934	-6.7344	3.3061	0.78862	2.8495	0.76359	-1.414	-3.4178	3.9098	-0.53386	0.084377	-4.7784	-4.7415	2.685	0.71631	0.96865	3.9565	1.3571	0.34266	-0.55684	1.1469	2.4698	5.5863	2.5097	-3.9551
4.4207	2.3936	3.6833	3.1154	-1.1432	-5.334	-4.3794	2.8436	4.2616	2.4591	-3.2221	3.2632	1.5115	2.4235	5.176	5.9842	-2.4208	4.3348	3.4022	5.5016	-3.9745	-3.4845	3.6777	5.572	1.4842	1.7387	3.0988	1.3214	3.9534	4.874	3.3516	2.4533	-1.165	-2.0106
1.4321	5.9315	4.3663	4.7342	1.6315	-3.9282	-8.422	5.805	5.7404	4.8302	-3.8375	4.7953	1.6714	2.7888	2.5156	4.6502	-7.0087	3.5285	1.2768	4.7167	-3.5224	-4.2937	3.5812	1.037	5.5381	-0.24173	3.4273	2.4552	3.2747	2.3692	2.2081	4.2065	3.4513	-1.7304
0.41068	4.0553	2.6121	8.7122	-1.0117	-5.7971	-5.9512	-0.52109	1.3295	-0.15053	-4.3589	5.3428	3.2507	1.6325	2.2152	2.4061	-9.1335	4.4495	2.6951	3.6218	-1.598	-6.5513	1.6358	2.2285	2.4969	2.2779	0.63304	-3.0792	2.9327	2.6765	2.8553	-0.61039	0.55536	-4.575
1.2481	-1.8978	-2.9482	1.5328	0.0001409	-0.12609	2.5417	0.68996	0.73894	2.2573	1.9185	0.48181	-1.9912	-1.6332	2.4273	-2.9599	-0.063419	-2.0854	3.0061	1.3357	0.0029618	-0.18157	-2.7656	1.1428	-2.8735	-2.6913	0.13596	-2.5325	1.998	1.9942	1.3969	-2.1988	1.0023	0.11678
1.5102	1.6638	-4.32	2.2214	1.0503	0.25968	0.56703	1.6831	2.2395	2.922	0.48802	2.246	0.12872	-3.8363	2.5572	-4.699	0.2747	0.608	2.7168	2.1431	1.8809	-1.1889	-3.0612	2.6218	-3.2566	-3.1562	1.8692	-3.9088	2.2658	1.6514	2.0199	-4.2786	2.0964	2.1406
2.3464	2.6638	-3.9381	2.6184	1.1858	0.17768	0.54879	2.3807	2.7127	3.2396	0.44736	3.3654	2.6967	-3.9231	2.8715	-4.7715	0.2245	2.7533	2.884	2.912	2.5162	-3.9112	-3.1753	2.7696	-3.5388	-3.3628	2.5261	-3.8762	2.415	2.0951	2.6487	-4.1159	2.4039	2.4301
2.9537	3.1208	-3.4832	3.2385	1.2731	-0.059909	0.43223	2.935	3.1491	3.6166	0.29026	4.3135	3.671	-3.4207	3.2076	-4.5466	0.13026	3.5666	3.1948	3.4178	2.8972	-4.441	-2.9402	3.0431	-3.3776	-3.2035	2.9262	-3.593	2.7716	2.4435	3.0562	-3.7966	2.7478	2.787
4.1845	3.8124	-2.8783	3.9749	0.59846	-1.0345	-0.49988	3.656	3.7377	4.0573	-0.82881	5.2473	4.5064	-2.7523	3.5921	-4.2173	-0.41726	4.3507	3.5754	4.0963	3.2903	-4.3708	-2.5765	3.4156	-3.0295	-2.8636	3.3117	-3.1903	3.2245	2.827	3.5454	-3.3233	3.1737	3.2261
4.8807	4.838	-2.1643	4.8321	-1.0877	-1.8089	-1.5044	4.5109	4.3995	4.6347	-1.751	6.2186	5.4142	-1.9646	4.0875	-3.7888	-1.4029	5.2743	4.0705	4.9277	3.7903	-5.9607	-2.0876	3.9157	-2.5454	-2.3911	3.7863	-2.6504	3.8069	3.3185	4.2116	-2.788	3.7162	3.7836
