0	0	0	0	0.2216	0	0	0	0	0	0	0	0.183	0	0	0	0	0	0	0.2176	0	0.2385	0	0	0
0	0	0.2485	0	0	0	0	0	0	0	0	0	0.1828	0.1873	0	0	0.2481	0	0	0	0	0	0	0	0
0	0.2146	0	0	0	0	0.1535	0	0	0	0	0	0	0.1375	0	0	0	0.1272	0	0	0	0	0	0	0
0	0	0	0	0.2153	0	0	0.1828	0	0	0	0	0	0	0	0	0.1573	0.1441	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.1804	0	0	0	0	0.2363	0	0	0	0.2168	0.176	0	0	0	0	0	0
0	0	0	0.2376	0	0	0	0	0	0.2326	0	0	0	0	0	0	0.1439	0.2467	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.2124	0	0	0.2047	0	0	0	0	0	0	0	0.1937	0.1501	0	0
0.1399	0	0	0	0	0	0	0	0	0	0	0	0	0.1374	0	0	0.1789	0	0.1432	0	0	0	0	0	0
0	0	0	0.197	0.1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1807	0	0.1812	0	0	0
0	0	0	0.1686	0	0.1821	0.2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2394	0	0
0	0	0	0	0	0	0.2321	0	0.2299	0	0	0	0	0	0	0	0	0	0	0.1448	0	0	0	0.1654	0
0	0	0	0	0	0	0.1715	0	0	0	0.2483	0	0	0	0	0	0	0	0.2324	0	0	0	0	0.2167	0
0	0.2256	0	0.1941	0	0	0	0	0	0	0.2321	0	0	0	0	0	0.2447	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.2309	0	0	0	0	0	0	0	0	0.1962	0	0	0.2365	0	0.236
0.2261	0	0.1648	0	0	0	0	0	0	0	0	0.2398	0.1608	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.1602	0	0	0	0	0	0	0	0	0	0.2328	0	0	0.1384	0.1387
0	0	0	0	0.205	0	0	0	0	0	0	0	0	0	0.1447	0	0	0	0	0.1498	0	0.1612	0	0	0
0	0	0	0	0	0	0	0	0.2232	0.2406	0	0	0	0	0	0	0	0	0	0	0	0.1367	0	0.2166	0
0	0	0	0.1884	0	0	0	0	0.2348	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273	0	0.2441
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1988	0.2482	0	0	0	0.2265	0	0.1576
0	0	0	0	0	0	0	0	0.1286	0	0	0.134	0.1731	0	0	0	0	0	0	0	0	0	0	0.1615	0
0.1739	0	0	0	0	0	0	0	0	0.2439	0	0.1818	0	0.1979	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.2223	0	0	0	0	0	0.173	0	0	0	0	0	0	0.2143	0	0	0	0	0	0	0.1323	0
0	0.1336	0	0	0	0	0.2169	0	0	0	0	0.1526	0.237	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.1528	0	0.2447	0	0	0	0.241	0.2487	0	0	0	0	0	0	0	0
